location,total_sqft,bath,balcony,price,oda,metrekare,price_per_m2
other,2456.0,3.0,3.0,220.0,3,228.169768,964.1943449756236
Rajaji Nagar,2559.0,3.0,2.0,403.0,3,237.738777,1695.1378529216545
Uttarahalli,1155.0,2.0,1.0,40.6,2,107.302965,378.3679230112607
other,1610.0,2.0,2.0,64.4,3,149.57383,430.55660204729674
Whitefield,1200.0,3.0,2.0,56.58,3,111.4836,507.51859466325095
other,1530.0,2.0,1.0,185.0,2,142.14159,1301.5191401756515
EPIP Zone,1709.0,3.0,1.0,80.0,3,158.771227,503.86963375927047
Amruthahalli,600.0,4.0,0.0,60.0,4,55.7418,1076.3915051182416
other,840.0,1.0,1.0,150.0,1,78.03852,1922.1276877111457
Gottigere,1400.0,2.0,1.0,50.0,3,130.0642,384.42553754222916
KR Puram,1200.0,2.0,1.0,42.0,2,111.4836,376.73702679138455
other,1439.0,3.0,1.0,57.23,3,133.687417,428.08815731700463
Kasavanhalli,1375.0,2.0,2.0,72.0,2,127.741625,563.6377335891883
BTM 2nd Stage,2990.0,5.0,3.0,416.0,5,277.77997,1497.5881810340754
Vijayanagar,1200.0,2.0,1.0,75.0,3,111.4836,672.7446906989011
Yelahanka,1315.0,2.0,3.0,75.0,2,122.167445,613.9115048202899
Dommasandra,1500.0,2.0,0.0,40.0,2,139.3545,287.03773469819777
Yelahanka,3600.0,6.0,1.0,200.0,6,334.4508,597.9952806212453
Vijayanagar,1178.0,2.0,3.0,82.0,2,109.439734,749.2708269923244
Bannerghatta Road,1430.0,3.0,2.0,59.0,3,132.85129,444.10558602780594
Mahadevpura,1400.0,2.0,2.0,65.8,3,130.0642,505.90400740557357
Thanisandra,1093.0,2.0,2.0,72.0,2,101.542979,709.0593629324189
Horamavu Banaswadi,1200.0,2.0,1.0,45.0,2,111.4836,403.6468144193406
Magadi Road,5000.0,6.0,1.0,360.0,5,464.515,775.001883685134
1st Block Jayanagar,1200.0,2.0,0.0,130.0,3,111.4836,1166.0907972114285
Whitefield,2210.0,3.0,2.0,156.0,3,205.31563,759.8057683187587
Uttarahalli,1150.0,2.0,2.0,70.0,2,106.83845,655.194829202408
other,1435.0,2.0,1.0,60.0,3,133.315805,450.0591659030975
Whitefield,1173.0,2.0,1.0,78.2,2,108.975219,717.5943367454944
Thanisandra,1140.0,2.0,1.0,39.0,2,105.90942,368.23919911939845
other,1717.0,3.0,3.0,120.0,3,159.514451,752.2829389294641
Hoodi,1370.0,3.0,2.0,67.0,3,127.27711,526.4104441089211
Electronics City Phase 1,1025.0,2.0,1.0,90.0,2,95.225575,945.1242483965048
other,1409.0,2.0,3.0,62.0,3,130.900327,473.6428198533072
Bellandur,1200.0,2.0,1.0,52.0,2,111.4836,466.4363188845714
Thanisandra,1200.0,2.0,1.0,53.5,2,111.4836,479.8912126985494
Whitefield,1740.0,4.0,3.0,130.0,3,161.65122,804.2005498009852
Hennur Road,1232.0,2.0,1.0,88.0,2,114.456496,768.8510750844583
Chandapura,1200.0,2.0,1.0,36.0,2,111.4836,322.9174515354725
Whitefield,5924.0,4.0,3.0,625.0,4,550.3573719999999,1135.62574392117
other,1250.0,2.0,1.0,50.0,2,116.12875,430.5566020472967
other,1475.0,2.0,2.0,171.0,2,137.031925,1247.8843889845377
Bommanahalli,2100.0,4.0,2.0,85.0,4,195.09629999999999,435.68227588119305
5th Phase JP Nagar,552.0,1.0,1.0,23.5,1,51.282455999999996,458.2463835195413
Uttarahalli,1065.0,2.0,2.0,42.59,3,98.941695,430.45553242240294
Hennur,1000.0,3.0,1.0,130.0,3,92.903,1399.308956653714
other,1225.0,2.0,0.0,65.0,2,113.806175,571.1465129198833
other,650.0,1.0,0.0,16.0,1,60.38695,264.95790895218255
Padmanabhanagar,1067.0,2.0,2.0,52.0,2,99.127501,524.5769284550006
Sarjapur,1364.0,2.0,2.0,56.0,3,126.719692,441.9202660309497
other,1750.0,3.0,3.0,75.0,3,162.58025,461.31064505067496
Bannerghatta Road,1240.0,2.0,1.0,71.0,2,115.19972,616.3209424467351
Hulimavu,1200.0,2.0,0.0,75.0,2,111.4836,672.7446906989011
other,1504.0,2.0,2.0,102.0,3,139.726112,729.9995579924245
other,1116.0,2.0,1.0,49.8,2,103.679748,480.3252415312583
Hennur Road,2365.0,4.0,2.0,175.0,3,219.715595,796.4842004046185
Sarjapura - Attibele Road,1308.0,2.0,2.0,37.0,2,121.517124,304.48383554568
Vijayanagar,864.0,2.0,0.0,45.0,2,80.268192,560.6205755824175
Vidyaranyapura,1200.0,5.0,1.0,139.0,5,111.4836,1246.8201600952966
Hebbal,1333.0,2.0,1.0,100.0,2,123.839699,807.4955027143599
other,1800.0,4.0,1.0,145.0,4,167.2254,867.0931569008058
Thanisandra,1698.0,3.0,2.0,107.0,3,157.749294,678.2914667117307
JP Nagar,1275.0,2.0,2.0,43.6,3,118.451325,368.0836833188654
Raja Rajeshwari Nagar,1060.0,2.0,1.0,48.0,2,98.47718,487.42256835543014
Hennur,1160.0,2.0,1.0,49.0,2,107.76748,454.6826185413262
Hosa Road,675.0,3.0,1.0,70.0,3,62.709525,1116.257857159658
Hennur Road,1310.0,2.0,1.0,66.0,2,121.70293,542.3041170824729
Vijayanagar,1806.0,6.0,1.0,370.0,6,167.782818,2205.231765746121
Varthur,2145.0,3.0,2.0,165.0,3,199.276935,827.9934654755705
Marathahalli,1693.0,3.0,1.0,125.0,3,157.284779,794.7367875946852
Jigani,1230.0,3.0,3.0,60.0,3,114.27069,525.0690268869471
Devanahalli,1200.0,3.0,1.0,145.0,3,111.4836,1300.6397353512086
Bommasandra Industrial Area,1310.0,2.0,1.0,37.83,3,121.70293,310.8388598368174
other,1150.0,2.0,1.0,60.0,2,106.83845,561.5955678877782
Munnekollal,1385.0,2.0,2.0,66.5,3,128.670655,516.8233580531629
Tumkur Road,1066.0,2.0,2.0,52.5,2,99.034598,530.1177675300909
Thanisandra,2293.0,3.0,2.0,80.26,3,213.026579,376.760498040951
Tindlu,720.0,3.0,1.0,81.0,3,66.89016,1210.940443258022
other,1625.0,3.0,3.0,92.0,3,150.967375,609.4031905900199
Vittasandra,1246.0,2.0,1.0,67.4,2,115.757138,582.2535107942977
Vijayanagar,2100.0,6.0,1.0,252.0,4,195.09629999999999,1291.66980614189
other,2400.0,4.0,3.0,250.0,4,222.9672,1121.241151164835
7th Phase JP Nagar,1000.0,2.0,1.0,70.65,2,92.903,760.4705983660376
Nagavarapalya,907.0,2.0,2.0,38.0,2,84.263021,450.96887755780796
Ulsoor,3500.0,4.0,0.0,138.0,4,325.1605,424.405793446621
Varthur,1395.0,2.0,3.0,79.0,3,129.599685,609.5693828268179
other,1180.0,2.0,2.0,50.0,2,109.62554,456.0980953890854
Banaswadi,1903.0,6.0,2.0,140.0,5,176.794409,791.8802454889849
Electronic City,1175.0,2.0,1.0,47.0,2,109.161025,430.5566020472967
other,1272.0,2.0,2.0,51.5,2,118.172616,435.80316441501134
other,1490.0,2.0,1.0,92.0,3,138.42547,664.6175736300553
Yeshwanthpur,1144.0,2.0,2.0,67.0,2,106.281032,630.4041157598093
Hormavu,1143.0,2.0,1.0,53.0,2,106.188129,499.11417122718115
Karuna Nagar,2500.0,3.0,2.0,190.0,3,232.2575,818.0575438898636
Whitefield,1216.0,2.0,1.0,75.0,2,112.970048,663.8927868739154
other,1044.0,2.0,1.0,60.0,2,96.990732,618.6158075392193
Prithvi Layout,1352.0,3.0,1.0,93.0,2,125.604856,740.4172335502698
Hennur Road,1552.0,3.0,3.0,75.0,3,144.185456,520.1634206434802
Bellandur,1785.0,3.0,2.0,120.0,3,165.831855,723.6245412559608
Pai Layout,810.0,2.0,2.0,34.5,2,75.25143,458.4630484762881
Banashankari Stage V,1650.0,3.0,2.0,51.98,3,153.28995,339.09594203664363
other,1595.0,3.0,2.0,70.39,3,148.180285,475.029454829298
Whitefield,1060.0,2.0,1.0,35.0,2,98.47718,355.4122894258345
Babusapalaya,1410.0,2.0,3.0,65.0,3,130.99323,496.20884987720353
Nagarbhavi,1523.0,2.0,2.0,56.0,3,141.491269,395.7841384545078
Kanakpura Road,1591.0,3.0,1.0,122.0,3,147.808673,825.3913489907321
other,1640.0,3.0,3.0,84.0,3,152.36092,551.3224782312946
Yelahanka New Town,450.0,1.0,0.0,16.0,1,41.80635,382.716979597597
Bannerghatta Road,1305.0,2.0,2.0,60.0,3,121.238415,494.8926460313754
Yelahanka,1590.0,3.0,1.0,54.0,3,147.71577,365.56692626657264
Kaggadasapura,1240.0,2.0,3.0,45.0,2,115.19972,390.62594943807153
other,1200.0,2.0,2.0,54.0,2,111.4836,484.37617730320875
Dodda Nekkundi,1100.0,2.0,1.0,41.16,2,102.1933,402.76613046060754
Koramangala,1180.0,2.0,1.0,128.0,2,109.62554,1167.6111241960587
Sarjapur  Road,1115.0,2.0,1.0,50.0,2,103.586845,482.68677359562406
Bisuvanahalli,845.0,2.0,1.0,33.0,2,78.503035,420.3659132414435
other,1567.2,2.0,0.0,190.0,3,145.5975816,1304.9667302990422
Channasandra,1310.0,2.0,2.0,45.0,3,121.70293,369.7528071016861
Yelahanka,26136.0,1.0,0.0,150.0,1,2428.112808,61.776371965004685
other,959.0,2.0,1.0,42.5,2,89.093977,477.0243896509413
8th Phase JP Nagar,1200.0,4.0,1.0,140.0,4,111.4836,1255.7900893046153
Kambipura,883.0,2.0,1.0,37.0,2,82.033349,451.0360780223662
Rachenahalli,1050.0,2.0,2.0,55.5,2,97.54814999999999,568.9497955624992
Yelahanka,1390.0,2.0,2.0,70.21,2,129.13517,543.6938674413796
Kenchenahalli,1280.0,2.0,2.0,69.0,3,118.91584,580.2422957278021
other,1280.0,5.0,3.0,150.0,7,118.91584,1261.3962950604393
Yelahanka,1614.0,3.0,2.0,95.0,3,149.94544199999999,633.5637731489031
Kasturi Nagar,1000.0,2.0,0.0,58.0,2,92.903,624.3070729685801
Marathahalli,1196.0,2.0,2.0,57.9,2,111.111988,521.0958875112558
Sarjapur  Road,1220.0,3.0,2.0,57.0,3,113.34166,502.9042278011456
Ambalipura,950.0,2.0,1.0,31.95,2,88.25785,362.0074588266086
other,1141.0,2.0,1.0,55.0,2,106.002323,518.856553737978
5th Phase JP Nagar,1200.0,2.0,2.0,51.0,2,111.4836,457.4663896752527
Kasavanhalli,1380.0,2.0,2.0,55.0,3,128.20614,428.99661435871946
Doddathoguru,855.0,2.0,1.0,32.0,2,79.432065,402.85997852378637
Chandapura,645.0,1.0,1.0,16.45,1,59.922435,274.5215544061252
Chandapura,922.0,2.0,1.0,36.0,2,85.656566,420.2830171828275
other,1200.0,2.0,2.0,43.2,2,111.4836,387.500941842567
other,1240.0,2.0,2.0,65.0,3,115.19972,564.2374825216589
7th Phase JP Nagar,1070.0,2.0,2.0,42.0,2,99.40621,422.50881509314155
other,1293.0,2.0,2.0,75.0,2,120.12357899999999,624.3570215303026
R.T. Nagar,1380.0,2.0,1.0,50.0,3,128.20614,389.9969221442904
Yelahanka New Town,1599.0,3.0,2.0,80.0,3,148.551897,538.5323352686637
other,967.0,2.0,2.0,41.1,2,89.837201,457.49421779069013
other,1885.0,3.0,3.0,90.0,3,175.122155,513.9269785710437
other,860.0,2.0,2.0,65.5,2,79.89658,819.8098091307538
Yelahanka,1075.0,1.0,0.0,19.5,1,99.870725,195.25241255633222
Sarjapur  Road,1050.0,2.0,1.0,63.5,2,97.54814999999999,650.9605769048414
Marathahalli,1595.0,3.0,2.0,88.0,3,148.180285,593.8711752376505
Sarjapur  Road,1350.0,2.0,2.0,102.0,2,125.41905,813.2735816448936
Hebbal,1204.0,2.0,2.0,45.0,2,111.855212,402.30579510233287
Sarjapur  Road,1035.0,2.0,2.0,49.0,2,96.154605,509.5959782685395
ITPL,1000.0,2.0,1.0,29.95,2,92.903,322.37925578291333
Sarjapur  Road,1457.0,3.0,3.0,85.0,3,135.359671,627.9566090257415
Haralur Road,1194.0,2.0,2.0,47.0,2,110.926182,423.70519883213865
Bannerghatta,1100.0,2.0,1.0,66.0,2,102.1933,645.834903070945
Whitefield,1655.0,3.0,3.0,120.0,3,153.754465,780.4651396627734
Kanakpura Road,1691.2,3.0,1.0,115.0,3,157.1175536,731.9360400224562
Ramagondanahalli,1215.0,2.0,1.0,46.1,2,112.877145,408.40862869095423
Kanakpura Road,1155.0,2.0,0.0,50.125,2,107.302965,467.1352744073754
Hoodi,1639.0,3.0,2.0,129.0,3,152.268017,847.1903853584697
Sarjapur  Road,1685.0,3.0,1.0,135.0,3,156.541555,862.3908201244072
other,1008.0,4.0,2.0,180.0,5,93.646224,1922.1276877111457
Hormavu,1100.0,2.0,3.0,38.0,2,102.1933,371.8443381317562
Marathahalli,2122.0,3.0,2.0,125.0,3,197.140166,634.0666264834128
Vasanthapura,1050.0,2.0,2.0,47.0,2,97.54814999999999,481.81334038626056
Kengeri,1230.0,2.0,2.0,45.0,2,114.27069,393.8017701652103
5th Phase JP Nagar,1240.0,3.0,2.0,60.0,3,115.19972,520.834599250762
Electronic City Phase II,1252.0,2.0,3.0,65.0,3,116.314556,558.8294555326335
other,1374.0,2.0,2.0,88.0,3,127.64872199999999,689.3919392314793
8th Phase JP Nagar,500.0,1.0,1.0,30.0,1,46.4515,645.834903070945
Arekere,1200.0,8.0,2.0,225.0,8,111.4836,2018.2340720967031
Hebbal,1355.0,3.0,2.0,83.87,3,125.883565,666.2505943488334
Banashankari,1040.0,2.0,3.0,45.0,2,96.61912,465.7463243300084
Sarjapur  Road,1350.0,2.0,2.0,68.0,2,125.41905,542.1823877632625
Whitefield,4003.0,6.0,3.0,300.0,4,371.890709,806.6886123793967
Haralur Road,1560.0,3.0,1.0,90.0,3,144.92867999999999,620.9950991066779
Anandapura,1151.0,2.0,1.0,43.16,2,106.931353,403.6234349339992
Uttarahalli,1360.0,2.0,2.0,47.59,3,126.34808,376.6578803571847
other,1250.0,2.0,2.0,60.0,2,116.12875,516.667922456756
Chandapura,1110.0,2.0,2.0,29.97,3,103.12233,290.6257063819252
Hennur Road,1015.0,2.0,2.0,50.0,2,94.296545,530.2421207479023
Kadugodi,1351.0,2.0,2.0,78.0,3,125.511953,621.4547549905466
Yelahanka New Town,960.0,2.0,2.0,50.0,2,89.18688,560.6205755824175
other,1110.0,2.0,2.0,52.0,2,103.12233,504.25547987521225
R.T. Nagar,1680.0,3.0,2.0,72.0,3,156.07704,461.31064505067496
Arekere,2400.0,3.0,1.0,180.0,3,222.9672,807.2936288386812
other,11000.0,5.0,3.0,2000.0,4,1021.933,1957.0754638513483
other,1350.0,3.0,2.0,48.6,3,125.41905,387.500941842567
Horamavu Banaswadi,1254.0,2.0,2.0,47.0,2,116.500362,403.43222281146217
Haralur Road,1255.0,3.0,2.0,115.0,3,116.593265,986.3348453274724
CV Raman Nagar,1051.0,2.0,3.0,61.0,2,97.641053,624.7372199068767
other,1200.0,3.0,1.0,205.0,3,111.4836,1838.8354879103294
Uttarahalli,1099.0,2.0,2.0,65.0,2,102.100397,636.628278732354
Hebbal,2650.0,4.0,3.0,199.0,3,246.19295,808.309092522755
other,2000.0,2.0,1.0,160.0,4,185.806,861.1132040945932
Yeshwanthpur,1541.0,2.0,2.0,130.0,2,143.163523,908.05253514193
Sarjapur  Road,1200.0,3.0,2.0,70.0,3,111.4836,627.8950446523077
Whitefield,1125.0,2.0,2.0,45.0,2,104.515875,430.5566020472967
Vittasandra,1650.0,3.0,2.0,85.0,3,153.28995,554.504714757882
other,834.0,1.0,1.0,62.0,1,77.48110199999999,800.1951237090046
Gollarapalya Hosahalli,1320.0,3.0,2.0,60.0,3,122.63195999999999,489.26886596283714
Malleshpalya,1200.0,3.0,1.0,149.0,3,111.4836,1336.5194521884835
other,1000.0,7.0,0.0,160.0,8,92.903,1722.2264081891865
Mysore Road,1500.0,3.0,2.0,74.0,3,139.3545,531.0198091916659
Whitefield,4400.0,5.0,2.0,500.0,4,408.7732,1223.1721649070928
other,600.0,1.0,0.0,52.0,1,55.7418,932.8726377691428
Whitefield,1180.0,2.0,2.0,70.0,2,109.62554,638.5373335447196
Kadugodi,1010.0,2.0,1.0,50.0,2,93.83203,532.8670817417037
Channasandra,1070.0,2.0,1.0,38.0,2,99.40621,382.2698803223662
Choodasandra,1580.0,3.0,3.0,105.0,3,146.78674,715.3234685912365
Iblur Village,1920.0,3.0,2.0,130.0,3,178.37376,728.8067482571428
Sanjay nagar,1200.0,2.0,1.0,76.0,3,111.4836,681.7146199082197
Kalena Agrahara,1040.0,2.0,2.0,45.0,2,96.61912,465.7463243300084
Hulimavu,1430.0,2.0,2.0,90.0,3,132.85129,677.4491990254667
Uttarahalli,1215.0,2.0,2.0,52.85,3,112.877145,468.20815675307875
Domlur,650.0,1.0,1.0,70.0,1,60.38695,1159.1908516657986
Thanisandra,1564.0,3.0,1.0,105.0,3,145.300292,722.6413557379499
other,800.0,2.0,1.0,52.0,3,74.3224,699.654478326857
Hormavu,750.0,2.0,0.0,58.0,2,69.67725,832.4094306247734
Kasavanhalli,1200.0,2.0,2.0,60.0,2,111.4836,538.1957525591208
Raja Rajeshwari Nagar,1128.0,2.0,1.0,48.79,2,104.794584,465.5774958751685
Begur Road,1200.0,2.0,2.0,44.4,2,111.4836,398.2648568937494
other,2000.0,4.0,1.0,135.0,4,185.806,726.5642659548131
other,2400.0,4.0,2.0,480.0,4,222.9672,2152.7830102364833
Yelahanka,1650.0,3.0,3.0,105.0,3,153.28995,684.9764123479719
1st Block Jayanagar,1235.0,2.0,2.0,148.0,2,114.735205,1289.9266620040466
Yelahanka,1200.0,2.0,2.0,55.0,2,111.4836,493.3461065125274
Kengeri Satellite Town,985.0,2.0,2.0,42.0,2,91.509455,458.9689666494025
Ramagondanahalli,1475.0,2.0,2.0,63.0,3,137.031925,459.7468801521981
Hebbal,3450.0,5.0,0.0,348.0,3,320.51535,1085.7514312497046
Sarjapur  Road,1157.0,2.0,1.0,53.99,3,107.488771,502.28502473062974
other,900.0,2.0,3.0,35.0,2,83.6127,418.5966964348717
Gottigere,2500.0,3.0,2.0,120.0,4,232.2575,516.667922456756
GM Palaya,1030.0,2.0,1.0,60.0,2,95.69009,627.0241777387815
other,1000.0,2.0,1.0,46.0,2,92.903,495.14009235439113
Sarjapur  Road,3800.0,3.0,3.0,325.0,4,353.0314,920.5979977984961
Kasavanhalli,4260.0,4.0,2.0,333.0,4,395.76678,841.4046272403157
Brookefield,1950.0,6.0,3.0,175.0,5,181.16085,965.9923763881654
Kudlu,1570.0,2.0,2.0,65.94,3,145.85771,452.0844321496615
Kanakapura,1283.0,2.0,2.0,68.0,2,119.194549,570.4958873580704
Electronic City Phase II,875.0,2.0,2.0,40.0,3,81.290125,492.0646880540533
other,1200.0,2.0,2.0,52.0,2,111.4836,466.4363188845714
other,2700.0,3.0,0.0,500.0,3,250.8381,1993.3176020708179
Konanakunte,2400.0,2.0,3.0,180.0,3,222.9672,807.2936288386812
Kathriguppe,1250.0,2.0,2.0,68.75,3,116.12875,592.015327815033
Old Madras Road,3630.0,6.0,1.0,196.0,4,337.23789,581.1921074467641
Yelahanka,990.0,2.0,2.0,37.62,2,91.97397,409.02877194493186
Panathur,1199.0,2.0,1.0,85.0,2,111.390697,763.079882694333
other,1280.0,2.0,2.0,90.0,2,118.91584,756.8377770362636
1st Block Jayanagar,2750.0,4.0,0.0,413.0,4,255.48325,1616.5443331412139
other,1190.0,2.0,1.0,55.0,2,110.55457,497.491872113473
Yelachenahalli,1100.0,2.0,2.0,60.0,2,102.1933,587.1226391554045
other,2075.0,3.0,1.0,175.0,3,192.773725,907.8000645575531
Harlur,1133.0,2.0,1.0,55.0,2,105.259099,522.5201481156512
Somasundara Palya,2400.0,3.0,3.0,140.0,4,222.9672,627.8950446523077
Whitefield,1280.0,2.0,2.0,69.0,2,118.91584,580.2422957278021
Horamavu Agara,1250.0,3.0,2.0,65.0,3,116.12875,559.7235826614857
Begur Road,1565.0,2.0,2.0,49.3,3,145.393195,339.08051886472407
other,1900.0,3.0,0.0,65.0,3,176.5157,368.23919911939845
Munnekollal,1080.0,2.0,2.0,45.0,2,100.33524,448.49646046593404
Battarahalli,600.0,1.0,0.0,47.0,1,55.7418,843.1733456759559
other,1240.0,4.0,1.0,180.0,3,115.19972,1562.5037977522861
HRBR Layout,1335.0,2.0,1.0,87.0,3,124.025505,701.4686213130115
Vittasandra,1246.0,2.0,1.0,67.3,2,115.757138,581.3896331818432
Sarjapur  Road,1385.0,3.0,1.0,55.0,3,128.670655,427.4478901191573
other,1578.0,3.0,1.0,73.9,3,146.600934,504.0895578468825
HSR Layout,1140.0,2.0,2.0,46.0,2,105.90942,434.3334143459571
Sarjapur  Road,1700.0,3.0,1.0,79.9,3,157.9351,505.9040074055735
other,1050.0,4.0,0.0,90.0,4,97.54814999999999,922.62129010135
Vidyaranyapura,1120.0,2.0,1.0,70.0,2,104.05136,672.744690698901
Electronic City,435.0,1.0,1.0,22.0,1,40.412805,544.381910634513
Magadi Road,1116.0,2.0,1.0,51.89,2,103.679748,500.48346953929706
Old Madras Road,1480.0,3.0,2.0,95.0,3,137.49644,690.9269796367091
Hormavu,1000.0,2.0,2.0,50.0,2,92.903,538.1957525591208
HSR Layout,1145.0,2.0,2.0,46.0,2,106.373935,432.4367618815643
Bommasandra,800.0,1.0,1.0,32.0,2,74.3224,430.5566020472966
Thanisandra,1265.0,2.0,1.0,83.0,2,117.522295,706.2489717376606
Devanahalli,1700.0,3.0,0.0,88.2,3,157.9351,558.4572397142877
other,1475.0,2.0,1.0,70.0,2,137.031925,510.82986683577565
BTM 2nd Stage,1265.0,2.0,2.0,55.0,2,117.522295,467.9963065731485
Anandapura,1200.0,2.0,0.0,58.0,2,111.4836,520.2558941404835
1st Phase JP Nagar,2180.0,3.0,2.0,210.0,3,202.52854,1036.890899425829
Brookefield,1080.0,2.0,3.0,50.0,2,100.33524,498.32940051770447
Whitefield,2023.0,4.0,2.0,130.0,3,187.942769,691.6999291417272
other,2400.0,2.0,3.0,125.0,2,222.9672,560.6205755824175
Kadubeesanahalli,1545.0,2.0,2.0,66.0,3,143.535135,459.81773034177314
Kalena Agrahara,1804.0,3.0,2.0,166.0,3,167.597012,990.4711189003775
other,1200.0,2.0,1.0,200.0,2,111.4836,1793.9858418637361
Hoodi,1108.0,2.0,1.0,74.23,2,102.936524,721.1240200805693
Marathahalli,1730.0,3.0,2.0,115.0,3,160.72219,715.5203646739756
other,1427.0,2.0,3.0,70.0,3,132.57258099999999,528.0126514245054
Yelahanka,935.0,2.0,1.0,35.53,2,86.864305,409.0287719449318
Sarjapura - Attibele Road,1073.0,2.0,2.0,31.77,2,99.684919,318.70417630574593
Ananth Nagar,960.0,2.0,3.0,37.0,2,89.18688,414.85922593098894
Thigalarapalya,2215.0,4.0,2.0,150.0,3,205.780145,728.9332991771388
Electronic City Phase II,1125.0,2.0,1.0,32.49,2,104.515875,310.8618666781482
Brookefield,1230.0,2.0,3.0,55.0,2,114.27069,481.3132746463682
7th Phase JP Nagar,1080.0,2.0,2.0,75.0,2,100.33524,747.4941007765567
Marathahalli,1200.0,1.0,1.0,103.0,2,111.4836,923.9027085598241
Uttarahalli,1590.0,3.0,2.0,58.0,3,147.71577,392.6459578418743
other,1350.0,3.0,2.0,68.0,3,125.41905,542.1823877632625
Raja Rajeshwari Nagar,1400.0,2.0,2.0,48.0,3,130.0642,369.04851604054
Kaggadasapura,1560.0,2.0,3.0,72.0,3,144.92867999999999,496.79607928534233
Mallasandra,1810.0,3.0,2.0,57.0,4,168.15443,338.97412039635236
other,2274.24,4.0,1.0,160.0,3,211.28371871999997,757.2755769792049
Sonnenahalli,1484.0,3.0,1.0,74.18,3,137.868052,538.0506863185389
Indira Nagar,1650.0,3.0,3.0,220.0,3,153.28995,1435.1886734909888
other,1455.0,2.0,2.0,55.0,3,135.173865,406.88338681445555
Thanisandra,2280.0,4.0,2.0,184.0,3,211.81884,868.6668286919142
Frazer Town,2079.0,3.0,3.0,220.0,3,193.145337,1139.038629754753
Bharathi Nagar,1351.0,2.0,2.0,74.0,2,125.511953,589.5852803756468
Kanakpura Road,1223.0,2.0,2.0,42.81,3,113.620369,376.78103298537957
KR Puram,1430.0,2.0,1.0,61.0,3,132.85129,459.1600126728163
Whitefield,3589.0,5.0,0.0,400.0,4,333.428867,1199.656177339918
Electronic City Phase II,1310.0,2.0,2.0,37.83,3,121.70293,310.8388598368174
Channasandra,1800.0,4.0,1.0,300.0,4,167.2254,1793.985841863736
Giri Nagar,1120.0,4.0,2.0,175.0,4,104.05136,1681.8617267472525
Sarjapur  Road,984.0,2.0,1.0,55.0,2,91.416552,601.6415933079603
Jalahalli,1770.0,3.0,3.0,100.0,3,164.43831,608.1307938521139
other,900.0,3.0,1.0,105.0,2,83.6127,1255.790089304615
Ramamurthy Nagar,1350.0,5.0,1.0,120.0,5,125.41905,956.7924489939926
Bhoganhalli,1447.0,2.0,1.0,75.97,2,134.430641,565.1241371377527
Margondanahalli,1140.0,2.0,1.0,60.0,2,105.90942,566.5218447990745
Bommanahalli,1170.0,2.0,3.0,34.0,2,108.69651,312.79753140188217
Poorna Pragna Layout,1160.0,2.0,2.0,46.39,2,107.76748,430.46380967616574
Kanakpura Road,1296.0,2.0,1.0,89.0,2,120.402288,739.1886107679283
other,1570.0,3.0,2.0,80.0,3,145.85771,548.4797478309512
other,1495.0,2.0,2.0,65.0,3,138.889985,467.99630657314856
Hoodi,1530.0,2.0,2.0,67.0,3,142.14159,471.3609859014522
Rajaji Nagar,900.0,4.0,0.0,140.0,5,83.6127,1674.3867857394869
Gunjur,1800.0,3.0,1.0,70.0,3,167.2254,418.5966964348717
Bellandur,1088.0,2.0,2.0,48.0,2,101.078464,474.87860519922424
Hosa Road,1533.0,3.0,1.0,98.18,3,142.420299,689.3680233040376
Rachenahalli,1100.0,2.0,1.0,68.0,2,102.1933,665.4056577094585
Thubarahalli,1540.0,3.0,3.0,90.0,3,143.07062,629.0599705236477
Hosa Road,1040.0,2.0,1.0,68.59,2,96.61912,709.9008974621173
other,1034.0,6.0,2.0,101.0,6,96.061702,1051.4075630265222
Begur Road,1260.0,2.0,1.0,39.69,2,117.05778,339.0633241122461
Uttarahalli,1180.0,2.0,1.0,41.3,2,109.62554,376.73702679138455
Thigalarapalya,1245.0,2.0,2.0,100.0,2,115.664235,864.5714900548124
other,1350.0,3.0,0.0,75.0,3,125.41905,597.9952806212453
other,1464.0,3.0,2.0,56.0,3,136.009992,411.73445550970985
other,470.0,2.0,1.0,10.0,1,43.66441,229.01946917409398
Vijayanagar,920.0,2.0,2.0,60.0,2,85.47076,701.9944598597228
other,2300.0,7.0,0.0,160.0,6,213.6769,748.7940905170377
Sarjapur,1124.0,2.0,1.0,30.35,2,104.422972,290.6448592556818
Yelahanka New Town,2095.0,3.0,1.0,109.0,4,194.631785,560.0318570782259
Begur Road,1100.0,2.0,1.0,71.42,2,102.1933,698.8716481413165
Vijayanagar,1019.0,2.0,1.0,58.0,2,94.668157,612.6664111566047
Harlur,1756.0,3.0,2.0,128.0,3,163.137668,784.6133978082855
Bommasandra,1280.0,3.0,1.0,50.0,3,118.91584,420.46543168681313
Kenchenahalli,1200.0,3.0,2.0,125.0,4,111.4836,1121.241151164835
Indira Nagar,1700.0,3.0,2.0,150.0,3,157.9351,949.7572103984485
Whitefield,2134.0,4.0,2.0,118.0,3,198.255002,595.1930534393276
Hosa Road,1369.1,2.0,1.0,98.0,2,127.19349729999999,770.4796399210261
Subramanyapura,600.0,3.0,1.0,69.0,3,55.7418,1237.850230885978
other,2515.0,4.0,3.0,155.0,3,233.651045,663.3824385420575
Thigalarapalya,2215.0,4.0,2.0,154.0,3,205.780145,748.3715204885291
other,1440.0,3.0,2.0,72.0,3,133.78032,538.1957525591208
